Interval [start=0, end=149]
1.1711007 : 1.5635685
1.1770008 : 1.5635685
1.1829008 : 1.5635685
1.1888008 : 1.5635685
1.1947008 : 1.5635685
1.2006009 : 1.5416329
1.2065009 : 1.5416329
1.2124009 : 1.5416329
1.2183009 : 1.5416329
1.224201 : 1.5416329
1.230101 : 1.5416329
1.236001 : 1.5416329
1.241901 : 1.5416329
1.2478011 : 1.5416329
1.2537011 : 1.5416329
1.2596011 : 1.5416329
1.2655011 : 1.5416329
1.2714012 : 1.5416329
1.2773012 : 1.5416329
1.2832012 : 1.5416329
1.2891012 : 1.5416329
1.2950013 : 1.5416329
1.3009013 : 1.46011
1.3068013 : 1.46011
1.3127013 : 1.46011
1.3186014 : 1.46011
1.3245014 : 1.46011
1.3304014 : 1.46011
1.3363014 : 1.46011
1.3422015 : 1.46011
1.3481015 : 1.46011
1.3540015 : 1.46011
1.3599015 : 1.46011
1.3658016 : 1.46011
1.3717016 : 1.46011
1.3776016 : 1.46011
1.3835016 : 1.46011
1.3894017 : 1.46011
1.3953017 : 1.46011
1.4012017 : 1.2986358
1.4071018 : 1.2986358
1.4130018 : 1.2986358
1.4189018 : 1.2986358
1.4248018 : 1.2986358
1.4307019 : 1.2986358
1.4366019 : 1.2986358
1.4425019 : 1.2986358
1.4484019 : 1.2986358
1.454302 : 1.2986358
1.460202 : 1.2986358
1.466102 : 1.2986358
1.472002 : 1.2986358
1.477902 : 1.2986358
1.4838021 : 1.2986358
1.4897021 : 1.2986358
1.4956021 : 1.2986358
1.5015022 : 1.0545926
1.5074022 : 1.0545926
1.5133022 : 1.0545926
1.5192022 : 1.0545926
1.5251023 : 1.0545926
1.5310023 : 1.0545926
1.5369023 : 1.0545926
1.5428023 : 1.0545926
1.5487024 : 1.0545926
1.5546024 : 1.0545926
1.5605024 : 1.0545926
1.5664024 : 1.0545926
1.5723025 : 1.0545926
1.5782025 : 1.0545926
1.5841025 : 1.0545926
1.5900025 : 1.0545926
1.5959026 : 1.0545926
1.6018026 : 0.8884278
1.6077026 : 0.8884278
1.6136026 : 0.8884278
1.6195027 : 0.8884278
1.6254027 : 0.8884278
1.6313027 : 0.8884278
1.6372027 : 0.8884278
1.6431028 : 0.8884278
1.6490028 : 0.8884278
1.6549028 : 0.8884278
1.6608028 : 0.8884278
1.6667029 : 0.8884278
1.6726029 : 0.8884278
1.6785029 : 0.8884278
1.684403 : 0.8884278
1.690303 : 0.8884278
1.696203 : 0.8884278
1.702103 : 0.7613451
1.708003 : 0.7613451
1.7139031 : 0.7613451
1.7198031 : 0.7613451
1.7257031 : 0.7613451
1.7316031 : 0.7613451
1.7375032 : 0.7613451
1.7434032 : 0.7613451
1.7493032 : 0.7613451
1.7552032 : 0.7613451
1.7611033 : 0.7613451
1.7670033 : 0.7613451
1.7729033 : 0.7613451
1.7788033 : 0.7613451
1.7847034 : 0.7613451
1.7906034 : 0.7613451
1.7965034 : 0.7613451
1.8024035 : 0.7613451
1.8083035 : 0.7613451
1.8142035 : 0.7613451
1.8201035 : 0.7613451
1.8260036 : 0.7613451
1.8319036 : 0.7613451
1.8378036 : 0.7613451
1.8437036 : 0.7613451
1.8496037 : 0.7613451
1.8555037 : 0.7613451
1.8614037 : 0.7613451
1.8673037 : 0.7613451
1.8732038 : 0.7613451
1.8791038 : 0.7613451
1.8850038 : 0.7613451
1.8909038 : 0.7613451
Interval [start=50, end=149]
3.0059 : 0.7072907
3.0117998 : 0.7072907
3.0176997 : 0.7072907
3.0235996 : 0.7072907
3.0294995 : 0.7072907
3.0353994 : 0.7072907
3.0412993 : 0.7072907
3.0471992 : 0.7072907
3.0530992 : 0.7072907
3.058999 : 0.7072907
3.064899 : 0.7072907
3.0707989 : 0.7072907
3.0766988 : 0.7072907
3.0825987 : 0.7072907
3.0884986 : 0.7072907
3.0943985 : 0.7072907
3.1002984 : 0.7072907
3.1061983 : 0.7072907
3.1120982 : 0.7072907
3.1179981 : 0.7072907
3.123898 : 0.7072907
3.129798 : 0.7072907
3.1356978 : 0.7072907
3.1415977 : 0.7072907
3.1474977 : 0.7072907
3.1533976 : 0.7072907
3.1592975 : 0.7072907
3.1651974 : 0.7072907
3.1710973 : 0.7072907
3.1769972 : 0.7072907
3.182897 : 0.7072907
3.188797 : 0.7072907
3.194697 : 0.7072907
3.2005968 : 0.7072907
3.2064967 : 0.7072907
3.2123966 : 0.7072907
3.2182965 : 0.7072907
3.2241964 : 0.7072907
3.2300963 : 0.7072907
3.2359962 : 0.7072907
3.2418962 : 0.7072907
3.247796 : 0.7072907
3.253696 : 0.7072907
3.2595959 : 0.7072907
3.2654958 : 0.7072907
3.2713957 : 0.7072907
3.2772956 : 0.7072907
3.2831955 : 0.7072907
3.2890954 : 0.7072907
3.2949953 : 0.7072907
3.3008952 : 0.757101
3.3067951 : 0.757101
3.312695 : 0.757101
3.318595 : 0.757101
3.3244948 : 0.757101
3.3303947 : 0.757101
3.3362947 : 0.757101
3.3421946 : 0.757101
3.3480945 : 0.757101
3.3539944 : 0.757101
3.3598943 : 0.757101
3.3657942 : 0.757101
3.371694 : 0.757101
3.377594 : 0.757101
3.383494 : 0.757101
3.3893938 : 0.757101
3.3952937 : 0.757101
3.4011936 : 0.757101
3.4070935 : 0.757101
3.4129934 : 0.757101
3.4188933 : 0.757101
3.4247932 : 0.757101
3.4306931 : 0.757101
3.436593 : 0.757101
3.442493 : 0.757101
3.4483929 : 0.757101
3.4542928 : 0.757101
3.4601927 : 0.757101
3.4660926 : 0.757101
3.4719925 : 0.757101
3.4778924 : 0.757101
3.4837923 : 0.757101
3.4896922 : 0.757101
3.495592 : 0.757101
3.501492 : 0.7932161
3.507392 : 0.7932161
3.5132918 : 0.7932161
3.5191917 : 0.7932161
3.5250916 : 0.7932161
3.5309916 : 0.7932161
3.5368915 : 0.7932161
3.5427914 : 0.7932161
3.5486913 : 0.7932161
3.5545912 : 0.7932161
3.560491 : 0.7932161
3.566391 : 0.7932161
3.572291 : 0.7932161
3.5781908 : 0.7932161
3.5840907 : 0.7932161
3.5899906 : 0.7932161
3.5958905 : 0.7932161
3.6017904 : 0.80821896
3.6076903 : 0.80821896
3.6135902 : 0.80821896
3.6194901 : 0.80821896
3.62539 : 0.80821896
3.63129 : 0.80821896
3.6371899 : 0.80821896
3.6430898 : 0.80821896
3.6489897 : 0.80821896
3.6548896 : 0.80821896
3.6607895 : 0.80821896
3.6666894 : 0.80821896
3.6725893 : 0.80821896
3.6784892 : 0.80821896
3.684389 : 0.80821896
3.690289 : 0.80821896
3.696189 : 0.80821896
3.7020888 : 0.8216667
3.7079887 : 0.8216667
3.7138886 : 0.8216667
3.7197886 : 0.8216667
3.7256885 : 0.8216667
3.7315884 : 0.8216667
3.7374883 : 0.8216667
3.7433882 : 0.8216667
3.749288 : 0.8216667
3.755188 : 0.8216667
3.761088 : 0.8216667
3.7669878 : 0.8216667
3.7728877 : 0.8216667
3.7787876 : 0.8216667
3.7846875 : 0.8216667
3.7905874 : 0.8216667
3.7964873 : 0.8216667
3.8023872 : 0.83378434
3.8082871 : 0.83378434
3.814187 : 0.83378434
3.820087 : 0.83378434
3.8259869 : 0.83378434
3.8318868 : 0.83378434
3.8377867 : 0.83378434
3.8436866 : 0.83378434
3.8495865 : 0.83378434
3.8554864 : 0.83378434
3.8613863 : 0.83378434
3.8672862 : 0.83378434
3.873186 : 0.83378434
3.879086 : 0.83378434
3.884986 : 0.83378434
3.8908858 : 0.83378434
3.8967857 : 0.83378434
3.9026856 : 0.86363465
3.9085855 : 0.86363465
3.9144855 : 0.86363465
3.9203854 : 0.86363465
3.9262853 : 0.86363465
3.9321852 : 0.86363465
3.938085 : 0.86363465
3.943985 : 0.86363465
3.949885 : 0.86363465
3.9557848 : 0.86363465
3.9616847 : 0.86363465
3.9675846 : 0.86363465
3.9734845 : 0.86363465
3.9793844 : 0.86363465
3.9852843 : 0.86363465
3.9911842 : 0.86363465
3.9970841 : 0.86363465
4.002984 : 0.89683545
4.008884 : 0.89683545
4.014784 : 0.89683545
4.020684 : 0.89683545
4.0265837 : 0.89683545
4.0324836 : 0.89683545
4.0383835 : 0.89683545
4.0442834 : 0.89683545
4.0501833 : 0.89683545
4.056083 : 0.89683545
4.061983 : 0.89683545
4.067883 : 0.89683545
4.073783 : 0.89683545
4.079683 : 0.89683545
4.0855827 : 0.89683545
4.0914826 : 0.89683545
4.0973825 : 0.89683545
4.1032825 : 0.90893143
4.1091824 : 0.90893143
4.1150823 : 0.90893143
4.120982 : 0.90893143
4.126882 : 0.90893143
4.132782 : 0.90893143
4.138682 : 0.90893143
4.144582 : 0.90893143
4.1504817 : 0.90893143
4.1563816 : 0.90893143
4.1622815 : 0.90893143
4.1681814 : 0.90893143
4.1740813 : 0.90893143
4.179981 : 0.90893143
4.185881 : 0.90893143
4.191781 : 0.90893143
4.197681 : 0.90893143
4.203581 : 0.9172683
4.209481 : 0.9172683
4.2153807 : 0.9172683
4.2212806 : 0.9172683
4.2271805 : 0.9172683
4.2330804 : 0.9172683
4.2389803 : 0.9172683
4.24488 : 0.9172683
4.25078 : 0.9172683
4.25668 : 0.9172683
4.26258 : 0.9172683
4.26848 : 0.9172683
4.2743797 : 0.9172683
4.2802796 : 0.9172683
4.2861795 : 0.9172683
4.2920794 : 0.9172683
4.2979794 : 0.9172683
4.3038793 : 0.91829586
4.309779 : 0.91829586
4.315679 : 0.91829586
4.321579 : 0.91829586
4.327479 : 0.91829586
4.333379 : 0.91829586
4.3392787 : 0.91829586
4.3451786 : 0.91829586
4.3510785 : 0.91829586
4.3569784 : 0.91829586
4.3628783 : 0.91829586
4.368778 : 0.91829586
4.374678 : 0.91829586
4.380578 : 0.91829586
4.386478 : 0.91829586
4.392378 : 0.91829586
4.3982778 : 0.91829586
4.4041777 : 0.91416657
4.4100776 : 0.91416657
4.4159775 : 0.91416657
4.4218774 : 0.91416657
4.4277773 : 0.91416657
4.433677 : 0.91416657
4.439577 : 0.91416657
4.445477 : 0.91416657
4.451377 : 0.91416657
4.457277 : 0.91416657
4.4631767 : 0.91416657
4.4690766 : 0.91416657
4.4749765 : 0.91416657
4.4808764 : 0.91416657
4.4867764 : 0.91416657
4.4926763 : 0.91416657
4.498576 : 0.91416657
4.504476 : 0.93580574
4.510376 : 0.93580574
4.516276 : 0.93580574
4.522176 : 0.93580574
4.5280757 : 0.93580574
4.5339756 : 0.93580574
4.5398755 : 0.93580574
4.5457754 : 0.93580574
4.5516753 : 0.93580574
4.557575 : 0.93580574
4.563475 : 0.93580574
4.569375 : 0.93580574
4.575275 : 0.93580574
4.581175 : 0.93580574
4.5870748 : 0.93580574
4.5929747 : 0.93580574
4.5988746 : 0.93580574
4.6047745 : 0.9145479
4.6106744 : 0.9145479
4.6165743 : 0.9145479
4.622474 : 0.9145479
4.628374 : 0.9145479
4.634274 : 0.9145479
4.640174 : 0.9145479
4.646074 : 0.9145479
4.6519737 : 0.9145479
4.6578736 : 0.9145479
4.6637735 : 0.9145479
4.6696734 : 0.9145479
4.6755733 : 0.9145479
4.6814733 : 0.9145479
4.687373 : 0.9145479
4.693273 : 0.9145479
4.699173 : 0.9145479
4.705073 : 0.8604847
4.710973 : 0.8604847
4.7168727 : 0.8604847
4.7227726 : 0.8604847
4.7286725 : 0.8604847
4.7345724 : 0.8604847
4.7404723 : 0.8604847
4.746372 : 0.8604847
4.752272 : 0.8604847
4.758172 : 0.8604847
4.764072 : 0.8604847
4.769972 : 0.8604847
4.7758718 : 0.8604847
4.7817717 : 0.8604847
4.7876716 : 0.8604847
4.7935715 : 0.8604847
4.7994714 : 0.8604847
4.8053713 : 0.9033519
4.811271 : 0.9033519
4.817171 : 0.9033519
4.823071 : 0.9033519
4.828971 : 0.9033519
4.834871 : 0.9033519
4.8407707 : 0.9033519
4.8466706 : 0.9033519
4.8525705 : 0.9033519
4.8584704 : 0.9033519
4.8643703 : 0.9033519
4.8702703 : 0.9033519
4.87617 : 0.9033519
4.88207 : 0.9033519
4.88797 : 0.9033519
4.89387 : 0.9033519
4.89977 : 0.9033519
4.9056697 : 0.952892
4.9115696 : 0.952892
4.9174695 : 0.952892
4.9233694 : 0.952892
4.9292693 : 0.952892
4.935169 : 0.952892
4.941069 : 0.952892
4.946969 : 0.952892
4.952869 : 0.952892
4.958769 : 0.952892
4.9646688 : 0.952892
4.9705687 : 0.952892
4.9764686 : 0.952892
4.9823685 : 0.952892
4.9882684 : 0.952892
4.9941683 : 0.952892
5.000068 : 1.0033509
5.005968 : 1.0033509
5.011868 : 1.0033509
5.017768 : 1.0033509
5.023668 : 1.0033509
5.0295677 : 1.0033509
5.0354676 : 1.0033509
5.0413675 : 1.0033509
5.0472674 : 1.0033509
5.0531673 : 1.0033509
5.0590672 : 1.0033509
5.064967 : 1.0033509
5.070867 : 1.0033509
5.076767 : 1.0033509
5.082667 : 1.0033509
5.088567 : 1.0033509
5.0944667 : 1.0033509
5.1003666 : 1.1142678
5.1062665 : 1.1142678
5.1121664 : 1.1142678
5.1180663 : 1.1142678
5.123966 : 1.1142678
5.129866 : 1.1142678
5.135766 : 1.1142678
5.141666 : 1.1142678
5.147566 : 1.1142678
5.1534657 : 1.1142678
5.1593657 : 1.1142678
5.1652656 : 1.1142678
5.1711655 : 1.1142678
5.1770654 : 1.1142678
5.1829653 : 1.1142678
5.188865 : 1.1142678
5.194765 : 1.1142678
5.200665 : 1.1513841
5.206565 : 1.1513841
5.212465 : 1.1513841
5.2183647 : 1.1513841
5.2242646 : 1.1513841
5.2301645 : 1.1513841
5.2360644 : 1.1513841
5.2419643 : 1.1513841
5.2478642 : 1.1513841
5.253764 : 1.1513841
5.259664 : 1.1513841
5.265564 : 1.1513841
5.271464 : 1.1513841
5.277364 : 1.1513841
5.2832637 : 1.1513841
5.2891636 : 1.1513841
5.2950635 : 1.1513841
5.3009634 : 1.1866846
5.3068633 : 1.1866846
5.312763 : 1.1866846
5.318663 : 1.1866846
5.324563 : 1.1866846
5.330463 : 1.1866846
5.336363 : 1.1866846
5.3422627 : 1.1866846
5.3481627 : 1.1866846
5.3540626 : 1.1866846
5.3599625 : 1.1866846
5.3658624 : 1.1866846
5.3717623 : 1.1866846
5.377662 : 1.1866846
5.383562 : 1.1866846
5.389462 : 1.1866846
5.395362 : 1.1866846
5.401262 : 1.220379
5.4071617 : 1.220379
5.4130616 : 1.220379
5.4189615 : 1.220379
5.4248614 : 1.220379
5.4307613 : 1.220379
5.4366612 : 1.220379
5.442561 : 1.220379
5.448461 : 1.220379
5.454361 : 1.220379
5.460261 : 1.220379
5.466161 : 1.220379
5.4720607 : 1.220379
5.4779606 : 1.220379
5.4838605 : 1.220379
5.4897604 : 1.220379
5.4956603 : 1.220379
5.50156 : 1.2682734
5.50746 : 1.2682734
5.51336 : 1.2682734
5.51926 : 1.2682734
5.52516 : 1.2682734
5.5310597 : 1.2682734
5.5369596 : 1.2682734
5.5428596 : 1.2682734
5.5487595 : 1.2682734
5.5546594 : 1.2682734
5.5605593 : 1.2682734
5.566459 : 1.2682734
5.572359 : 1.2682734
5.578259 : 1.2682734
5.584159 : 1.2682734
5.590059 : 1.2682734
5.5959587 : 1.2682734
5.6018586 : 1.3560847
5.6077585 : 1.3560847
5.6136584 : 1.3560847
5.6195583 : 1.3560847
5.6254582 : 1.3560847
5.631358 : 1.3560847
5.637258 : 1.3560847
5.643158 : 1.3560847
5.649058 : 1.3560847
5.654958 : 1.3560847
5.6608577 : 1.3560847
5.6667576 : 1.3560847
5.6726575 : 1.3560847
5.6785574 : 1.3560847
5.6844573 : 1.3560847
5.690357 : 1.3560847
5.696257 : 1.3560847
5.702157 : 1.3966439
5.708057 : 1.3966439
5.713957 : 1.3966439
5.7198567 : 1.3966439
5.7257566 : 1.3966439
5.7316566 : 1.3966439
5.7375565 : 1.3966439
5.7434564 : 1.3966439
5.7493563 : 1.3966439
5.755256 : 1.3966439
5.761156 : 1.3966439
5.767056 : 1.3966439
5.772956 : 1.3966439
5.778856 : 1.3966439
5.7847557 : 1.3966439
5.7906556 : 1.3966439
5.7965555 : 1.3966439
5.8024554 : 1.4353
5.8083553 : 1.4353
5.814255 : 1.4353
5.820155 : 1.4353
5.826055 : 1.4353
5.831955 : 1.4353
5.837855 : 1.4353
5.843755 : 1.4353
5.8496547 : 1.4353
5.8555546 : 1.4353
5.8614545 : 1.4353
5.8673544 : 1.4353
5.8732543 : 1.4353
5.879154 : 1.4353
5.885054 : 1.4353
5.890954 : 1.4353
5.896854 : 1.4353
5.902754 : 1.4601101
5.9086537 : 1.4601101
5.9145536 : 1.4601101
5.9204535 : 1.4601101
5.9263535 : 1.4601101
5.9322534 : 1.4601101
5.9381533 : 1.4601101
5.944053 : 1.4601101
5.949953 : 1.4601101
5.955853 : 1.4601101
5.961753 : 1.4601101
5.967653 : 1.4601101
5.9735527 : 1.4601101
5.9794526 : 1.4601101
5.9853525 : 1.4601101
5.9912524 : 1.4601101
5.9971523 : 1.4601101
6.003052 : 1.4842099
6.008952 : 1.4842099
6.014852 : 1.4842099
6.020752 : 1.4842099
6.026652 : 1.4842099
6.032552 : 1.4842099
6.0384517 : 1.4842099
6.0443516 : 1.4842099
6.0502515 : 1.4842099
6.0561514 : 1.4842099
6.0620513 : 1.4842099
6.067951 : 1.4842099
6.073851 : 1.4842099
6.079751 : 1.4842099
6.085651 : 1.4842099
6.091551 : 1.4842099
6.0974507 : 1.4842099
6.1033506 : 1.5191238
6.1092505 : 1.5191238
6.1151505 : 1.5191238
6.1210504 : 1.5191238
6.1269503 : 1.5191238
6.13285 : 1.5191238
6.13875 : 1.5191238
6.14465 : 1.5191238
6.15055 : 1.5191238
6.15645 : 1.5191238
6.1623497 : 1.5191238
6.1682496 : 1.5191238
6.1741495 : 1.5191238
6.1800494 : 1.5191238
6.1859493 : 1.5191238
6.191849 : 1.5191238
6.197749 : 1.5191238
6.203649 : 1.5191238
6.209549 : 1.5191238
6.215449 : 1.5191238
6.221349 : 1.5191238
6.2272487 : 1.5191238
6.2331486 : 1.5191238
6.2390485 : 1.5191238
6.2449484 : 1.5191238
6.2508483 : 1.5191238
6.256748 : 1.5191238
6.262648 : 1.5191238
6.268548 : 1.5191238
6.274448 : 1.5191238
6.280348 : 1.5191238
6.2862477 : 1.5191238
6.2921476 : 1.5191238
6.2980475 : 1.5191238
6.3039474 : 1.5304519
6.3098474 : 1.5304519
6.3157473 : 1.5304519
6.321647 : 1.5304519
6.327547 : 1.5304519
6.333447 : 1.5304519
6.339347 : 1.5304519
6.345247 : 1.5304519
6.3511467 : 1.5304519
6.3570466 : 1.5304519
6.3629465 : 1.5304519
6.3688464 : 1.5304519
6.3747463 : 1.5304519
6.380646 : 1.5304519
6.386546 : 1.5304519
6.392446 : 1.5304519
6.398346 : 1.5304519
6.404246 : 1.5416329
6.4101458 : 1.5416329
6.4160457 : 1.5416329
6.4219456 : 1.5416329
6.4278455 : 1.5416329
6.4337454 : 1.5416329
6.4396453 : 1.5416329
6.445545 : 1.5416329
6.451445 : 1.5416329
6.457345 : 1.5416329
6.463245 : 1.5416329
6.469145 : 1.5416329
6.4750447 : 1.5416329
6.4809446 : 1.5416329
6.4868445 : 1.5416329
6.4927444 : 1.5416329
6.4986444 : 1.5416329
6.5045443 : 1.5416329
6.510444 : 1.5416329
6.516344 : 1.5416329
6.522244 : 1.5416329
6.528144 : 1.5416329
6.534044 : 1.5416329
6.5399437 : 1.5416329
6.5458436 : 1.5416329
6.5517435 : 1.5416329
6.5576434 : 1.5416329
6.5635433 : 1.5416329
6.569443 : 1.5416329
6.575343 : 1.5416329
6.581243 : 1.5416329
6.587143 : 1.5416329
6.593043 : 1.5416329
6.5989428 : 1.5416329
6.6048427 : 1.5526702
6.6107426 : 1.5526702
6.6166425 : 1.5526702
6.6225424 : 1.5526702
6.6284423 : 1.5526702
6.634342 : 1.5526702
6.640242 : 1.5526702
6.646142 : 1.5526702
6.652042 : 1.5526702
6.657942 : 1.5526702
6.6638417 : 1.5526702
6.6697416 : 1.5526702
6.6756415 : 1.5526702
6.6815414 : 1.5526702
6.6874413 : 1.5526702
6.6933413 : 1.5526702
6.699241 : 1.5526702
6.705141 : 1.5743314
6.711041 : 1.5743314
6.716941 : 1.5743314
6.722841 : 1.5743314
6.7287407 : 1.5743314
6.7346406 : 1.5743314
6.7405405 : 1.5743314
6.7464404 : 1.5743314
6.7523403 : 1.5743314
6.75824 : 1.5743314
6.76414 : 1.5743314
6.77004 : 1.5743314
6.77594 : 1.5743314
6.78184 : 1.5743314
6.7877398 : 1.5743314
6.7936397 : 1.5743314
6.7995396 : 1.5743314
6.8054395 : 1.5743314
6.8113394 : 1.5743314
6.8172393 : 1.5743314
6.823139 : 1.5743314
6.829039 : 1.5743314
6.834939 : 1.5743314
6.840839 : 1.5743314
6.846739 : 1.5743314
6.8526387 : 1.5743314
6.8585386 : 1.5743314
6.8644385 : 1.5743314
6.8703384 : 1.5743314
6.8762383 : 1.5743314
6.8821383 : 1.5743314
6.888038 : 1.5743314
6.893938 : 1.5743314
GET! DIVIDE : Interval [start=50, end=149]
Interval [start=0, end=49]
Interval [start=51, end=149]
3.3058999 : 0.757101
3.3117998 : 0.757101
3.3176997 : 0.757101
3.3235996 : 0.757101
3.3294995 : 0.757101
3.3353994 : 0.757101
3.3412993 : 0.757101
3.3471992 : 0.757101
3.353099 : 0.757101
3.358999 : 0.757101
3.364899 : 0.757101
3.3707988 : 0.757101
3.3766987 : 0.757101
3.3825986 : 0.757101
3.3884985 : 0.757101
3.3943985 : 0.757101
3.4002984 : 0.757101
3.4061983 : 0.757101
3.4120982 : 0.757101
3.417998 : 0.757101
3.423898 : 0.757101
3.429798 : 0.757101
3.4356978 : 0.757101
3.4415977 : 0.757101
3.4474976 : 0.757101
3.4533975 : 0.757101
3.4592974 : 0.757101
3.4651973 : 0.757101
3.4710972 : 0.757101
3.4769971 : 0.757101
3.482897 : 0.757101
3.488797 : 0.757101
3.4946969 : 0.757101
3.5005968 : 0.7932161
3.5064967 : 0.7932161
3.5123966 : 0.7932161
3.5182965 : 0.7932161
3.5241964 : 0.7932161
3.5300963 : 0.7932161
3.5359962 : 0.7932161
3.541896 : 0.7932161
3.547796 : 0.7932161
3.553696 : 0.7932161
3.5595958 : 0.7932161
3.5654957 : 0.7932161
3.5713956 : 0.7932161
3.5772955 : 0.7932161
3.5831954 : 0.7932161
3.5890954 : 0.7932161
3.5949953 : 0.7932161
3.6008952 : 0.80821896
3.606795 : 0.80821896
3.612695 : 0.80821896
3.618595 : 0.80821896
3.6244948 : 0.80821896
3.6303947 : 0.80821896
3.6362946 : 0.80821896
3.6421945 : 0.80821896
3.6480944 : 0.80821896
3.6539943 : 0.80821896
3.6598942 : 0.80821896
3.6657941 : 0.80821896
3.671694 : 0.80821896
3.677594 : 0.80821896
3.6834939 : 0.80821896
3.6893938 : 0.80821896
3.6952937 : 0.80821896
3.7011936 : 0.8216667
3.7070935 : 0.8216667
3.7129934 : 0.8216667
3.7188933 : 0.8216667
3.7247932 : 0.8216667
3.730693 : 0.8216667
3.736593 : 0.8216667
3.742493 : 0.8216667
3.7483928 : 0.8216667
3.7542927 : 0.8216667
3.7601926 : 0.8216667
3.7660925 : 0.8216667
3.7719924 : 0.8216667
3.7778924 : 0.8216667
3.7837923 : 0.8216667
3.7896922 : 0.8216667
3.795592 : 0.8216667
3.801492 : 0.83378434
3.807392 : 0.83378434
3.8132918 : 0.83378434
3.8191917 : 0.83378434
3.8250916 : 0.83378434
3.8309915 : 0.83378434
3.8368914 : 0.83378434
3.8427913 : 0.83378434
3.8486912 : 0.83378434
3.8545911 : 0.83378434
3.860491 : 0.83378434
3.866391 : 0.83378434
3.8722908 : 0.83378434
3.8781908 : 0.83378434
3.8840907 : 0.83378434
3.8899906 : 0.83378434
3.8958905 : 0.83378434
3.9017904 : 0.86363465
3.9076903 : 0.86363465
3.9135902 : 0.86363465
3.91949 : 0.86363465
3.92539 : 0.86363465
3.93129 : 0.86363465
3.9371898 : 0.86363465
3.9430897 : 0.86363465
3.9489896 : 0.86363465
3.9548895 : 0.86363465
3.9607894 : 0.86363465
3.9666893 : 0.86363465
3.9725893 : 0.86363465
3.9784892 : 0.86363465
3.984389 : 0.86363465
3.990289 : 0.86363465
3.9961889 : 0.86363465
4.002089 : 0.89683545
4.007989 : 0.89683545
4.013889 : 0.89683545
4.0197887 : 0.89683545
4.0256886 : 0.89683545
4.0315886 : 0.89683545
4.0374885 : 0.89683545
4.0433884 : 0.89683545
4.0492883 : 0.89683545
4.055188 : 0.89683545
4.061088 : 0.89683545
4.066988 : 0.89683545
4.072888 : 0.89683545
4.078788 : 0.89683545
4.0846877 : 0.89683545
4.0905876 : 0.89683545
4.0964875 : 0.89683545
4.1023874 : 0.90893143
4.1082873 : 0.90893143
4.1141872 : 0.90893143
4.120087 : 0.90893143
4.125987 : 0.90893143
4.131887 : 0.90893143
4.137787 : 0.90893143
4.143687 : 0.90893143
4.1495867 : 0.90893143
4.1554866 : 0.90893143
4.1613865 : 0.90893143
4.1672864 : 0.90893143
4.1731863 : 0.90893143
4.179086 : 0.90893143
4.184986 : 0.90893143
4.190886 : 0.90893143
4.196786 : 0.90893143
4.202686 : 0.9172683
4.2085857 : 0.9172683
4.2144856 : 0.9172683
4.2203856 : 0.9172683
4.2262855 : 0.9172683
4.2321854 : 0.9172683
4.2380853 : 0.9172683
4.243985 : 0.9172683
4.249885 : 0.9172683
4.255785 : 0.9172683
4.261685 : 0.9172683
4.267585 : 0.9172683
4.2734847 : 0.9172683
4.2793846 : 0.9172683
4.2852845 : 0.9172683
4.2911844 : 0.9172683
4.2970843 : 0.9172683
4.302984 : 0.91829586
4.308884 : 0.91829586
4.314784 : 0.91829586
4.320684 : 0.91829586
4.326584 : 0.91829586
4.332484 : 0.91829586
4.3383837 : 0.91829586
4.3442836 : 0.91829586
4.3501835 : 0.91829586
4.3560834 : 0.91829586
4.3619833 : 0.91829586
4.367883 : 0.91829586
4.373783 : 0.91829586
4.379683 : 0.91829586
4.385583 : 0.91829586
4.391483 : 0.91829586
4.3973827 : 0.91829586
4.4032826 : 0.91416657
4.4091825 : 0.91416657
4.4150825 : 0.91416657
4.4209824 : 0.91416657
4.4268823 : 0.91416657
4.432782 : 0.91416657
4.438682 : 0.91416657
4.444582 : 0.91416657
4.450482 : 0.91416657
4.456382 : 0.91416657
4.4622817 : 0.91416657
4.4681816 : 0.91416657
4.4740815 : 0.91416657
4.4799814 : 0.91416657
4.4858813 : 0.91416657
4.491781 : 0.91416657
4.497681 : 0.91416657
4.503581 : 0.93580574
4.509481 : 0.93580574
4.515381 : 0.93580574
4.521281 : 0.93580574
4.5271807 : 0.93580574
4.5330806 : 0.93580574
4.5389805 : 0.93580574
4.5448804 : 0.93580574
4.5507803 : 0.93580574
4.55668 : 0.93580574
4.56258 : 0.93580574
4.56848 : 0.93580574
4.57438 : 0.93580574
4.58028 : 0.93580574
4.5861797 : 0.93580574
4.5920796 : 0.93580574
4.5979795 : 0.93580574
4.6038795 : 0.9145479
4.6097794 : 0.9145479
4.6156793 : 0.9145479
4.621579 : 0.9145479
4.627479 : 0.9145479
4.633379 : 0.9145479
4.639279 : 0.9145479
4.645179 : 0.9145479
4.6510787 : 0.9145479
4.6569786 : 0.9145479
4.6628785 : 0.9145479
4.6687784 : 0.9145479
4.6746783 : 0.9145479
4.680578 : 0.9145479
4.686478 : 0.9145479
4.692378 : 0.9145479
4.698278 : 0.9145479
4.704178 : 0.8604847
4.710078 : 0.8604847
4.7159777 : 0.8604847
4.7218776 : 0.8604847
4.7277775 : 0.8604847
4.7336774 : 0.8604847
4.7395773 : 0.8604847
4.745477 : 0.8604847
4.751377 : 0.8604847
4.757277 : 0.8604847
4.763177 : 0.8604847
